STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,Longitude,Latitude
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,548.935413001,7346.4507024,128.4180598609003,38.075338773155565
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,400.981181998,10570.0247908,128.40364392550416,38.077132037087466
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,138.182602559,1367.61563626,128.41933002906399,38.078252899769865
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1823.99932117,23379.1338539,128.42484857520515,38.07536244117057
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,242.100759802,3632.61097674,128.41646720374132,38.078435203804
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,220.143992563,2292.43529948,128.41473169479514,38.07874350962433
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,4237.75450517,43563.6269482,128.40196093398265,38.077545714183984
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,304.909872801,5129.57934445,128.41725929828868,38.079074993913395
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,223.052992501,2700.72628175,128.42497296670354,38.079071972507975
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1491.83358793,32137.2872219,128.42380882193956,38.07815251418698
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,499.667049165,8324.47081252,128.4029395861338,38.079956646152915
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1321.5111819,23399.7650585,128.42072184997332,38.07857895743363
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,494.542336869,5134.90800242,128.40008622152092,38.08025716296857
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,332.565192481,5517.17304802,128.40358842482672,38.08131709895727
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,936.664680862,22014.3271703,128.41185060175533,38.08095590549576
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,395.506918117,5617.50349318,128.42490382031173,38.081129746506505
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,2413.61236504,35283.6604726,128.41478768621235,38.081572285246644
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,4214.9344985,75059.1062292,128.42227840204657,38.0820307039881
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,4181.48331599,79155.3278246,128.4183372330133,38.0823060937081
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,312.707919818,5968.45631768,128.4083948938506,38.084490690881196
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,441.986389658,4818.77805616,128.41997428511704,38.084045119508545
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,439.731987249,4457.48677957,128.42087274580837,38.084657304732815
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,261.958637822,2465.13202213,128.4184739080526,38.084794778791796
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1171.06818614,11318.2128605,128.40533134824824,38.084371631508446
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,610.508723107,10396.0064862,128.41086228494478,38.08530667196836
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1145.00888473,19864.4153489,128.42476156498287,38.08433348110534
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,299.864699172,3820.73929868,128.41812977421569,38.08551751880405
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,654.872783151,5436.36825961,128.4159280276964,38.08565030167305
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1427.31948473,28521.0842963,128.4231692808536,38.08553198726992
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,538.632331432,9155.04635324,128.40431653293257,38.08643884515156
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,289.748972897,3682.9568252,128.41467526372196,38.086727853844295
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,488.636542043,7288.39561986,128.40750814640637,38.087386243354196
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,839.62721374,10716.5312285,128.42255328895527,38.08699099598345
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,2147.69854622,23500.0926908,128.40197982649934,38.08362715721364
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,2272.96499643,25392.1746833,128.41621530247875,38.08729890324778
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1628.6246942,16410.3745708,128.40713192296658,38.086324541704464
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,276.690707163,3461.68151306,128.42110786403902,38.08764076170843
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,383.14194269,4856.38115815,128.42393289605056,38.088080503003134
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,818.792373151,7123.69971372,128.41588418070117,38.08856962821365
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,815.937244063,10362.8634365,128.4180810930697,38.08881106521772
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,359.355359463,3279.84787573,128.4169168724469,38.0889327010532
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,162.605962016,1431.27902159,128.4110198590216,38.089330002407614
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,394.627247288,4200.29936952,128.4040594824147,38.089248183652956
1,1,1,16,3,9,A,00,J11116,AAH-39A,2025,,침엽수림,전나무,대경목,9영급,소,임분고 1m 미만,1284.31512683,19770.4797499,128.40228620495722,38.09367287040708
1,2,1,11,1,4,B,12,J12111,NPD-14B,2024,,침엽수림,소나무,소경목,4영급,중,임분고 11m 이상 13m미만,458.059939533,8721.71950085,128.41093746963077,38.09245596697386
1,2,2,30,1,3,C,12,J12230,NEB-13C,2023,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,912.059571346,24661.5077128,128.40595310034337,38.09536759567101
1,2,2,30,1,3,C,12,J12230,NEB-13C,2023,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,1356.34689645,32216.0827753,128.40441894384583,38.09902644868076
1,2,2,30,1,3,C,12,J12230,NEB-13C,2023,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,1372.25150757,36875.3103698,128.4002301527664,38.09974753497922
1,2,2,30,2,4,C,14,J12230,NEB-24C,2019,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,809.802357267,14586.1910155,128.4072924249775,38.0976780103176
1,2,2,30,2,4,C,14,J12230,NEB-24C,2023,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,2154.09134576,130636.8125,128.4024966562392,38.09758917355961
1,2,2,30,2,4,C,14,J12230,NEB-24C,2024,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,707.667175503,22330.7560761,128.40927470291592,38.09563754742407
1,2,2,30,2,6,B,16,J12230,NEB-26B,,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,1542.19513204,45554.3090491,128.4026400377827,38.09355765485339
1,2,2,30,2,6,B,16,J12230,NEB-26B,,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,1408.67689996,38866.5681758,128.4017216554858,38.09486861409057
1,2,2,30,2,6,B,16,J12230,NEB-26B,,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,945.252093454,20974.2123769,128.4004203160837,38.09581036386714
1,2,2,30,2,6,B,16,J12230,NEB-26B,2023,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,972.528161637,28628.2148755,128.41002712079418,38.09399149623081
1,2,2,30,2,6,B,16,J12230,NEB-26B,2024,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,2348.39732175,69213.8292147,128.40802620051775,38.09597278329967
1,2,2,30,2,7,C,14,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 13m 이상 15m미만,4748.21564787,217731.0156,128.41250566712617,38.09777218927782
1,2,2,32,1,4,C,16,J12232,NQM-14C,,,활엽수림,신갈나무,소경목,4영급,밀,임분고 15m 이상 17m미만,604.031789696,11616.0700005,128.40044256956563,38.092271688261775
1,2,2,32,2,5,B,14,J12232,NQM-25B,2023,,활엽수림,신갈나무,중경목,5영급,중,임분고 13m 이상 15m미만,718.509781629,13084.0080935,128.41162023406426,38.09409830524552
1,2,2,32,2,5,C,16,J12232,NQM-25C,2024,,활엽수림,신갈나무,중경목,5영급,밀,임분고 15m 이상 17m미만,4465.79798345,128004.48976,128.4011890206657,38.095815576790415
1,2,2,34,1,3,B,12,J12234,NQQ-13B,2019,,활엽수림,기타참나무류,소경목,3영급,중,임분고 11m 이상 13m미만,687.085770221,21760.7095779,128.40404681292236,38.09199489726114
1,2,2,34,1,3,B,12,J12234,NQQ-13B,2023,,활엽수림,기타참나무류,소경목,3영급,중,임분고 11m 이상 13m미만,716.584690797,15447.4562421,128.4103834846562,38.09285101915056
1,2,2,34,1,3,B,12,J12234,NQQ-13B,2024,,활엽수림,기타참나무류,소경목,3영급,중,임분고 11m 이상 13m미만,888.546093165,30324.3931059,128.4069225517499,38.09297223612884
1,2,2,34,1,3,B,12,J12234,NQQ-13B,2024,,활엽수림,기타참나무류,소경목,3영급,중,임분고 11m 이상 13m미만,1677.76608834,46285.2563106,128.41047348237714,38.09659249842114
1,2,2,34,1,3,C,14,J12234,NQQ-13C,2019,,활엽수림,기타참나무류,소경목,3영급,밀,임분고 13m 이상 15m미만,774.733957778,21684.9361221,128.40481654239935,38.092766243905224
1,2,2,34,1,3,C,14,J12234,NQQ-13C,2023,,활엽수림,기타참나무류,소경목,3영급,밀,임분고 13m 이상 15m미만,796.677038185,18938.8950303,128.40304094446128,38.09171389706299
1,2,2,34,1,3,C,14,J12234,NQQ-13C,2024,,활엽수림,기타참나무류,소경목,3영급,밀,임분고 13m 이상 15m미만,874.758510066,21801.3221491,128.4010860801069,38.09163969484949
1,2,2,34,2,4,C,14,J12234,NQQ-24C,2023,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,733.754752538,25287.4953641,128.4008923107333,38.09980172639608
1,2,2,34,2,6,B,18,J12234,NQQ-26B,2024,,활엽수림,기타참나무류,중경목,6영급,중,임분고 17m 이상 19m미만,2891.31705818,77251.725519,128.4047184657852,38.09459337371123
1,2,3,77,1,3,B,10,J12377,NMM-13B,2025,,혼효림,침활혼효림,소경목,3영급,중,임분고 9m 이상 11m미만,760.705528618,18819.17692,128.4064436090374,38.098382539326195
1,2,3,77,1,3,C,12,J12377,NMM-13C,2025,,혼효림,침활혼효림,소경목,3영급,밀,임분고 11m 이상 13m미만,1080.80123697,27930.815534,128.41431696040607,38.09110134888267
1,2,3,77,2,4,B,14,J12377,NMM-24B,2019,,혼효림,침활혼효림,중경목,4영급,중,임분고 13m 이상 15m미만,501.800751507,10585.5983086,128.4028998409997,38.099830799684185
1,2,3,77,2,4,B,14,J12377,NMM-24B,2023,,혼효림,침활혼효림,중경목,4영급,중,임분고 13m 이상 15m미만,643.185338555,15531.8844887,128.40133737260217,38.09904348618372
1,2,3,77,2,4,C,14,J12377,NMM-24C,2024,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,1259.28594902,34096.180195,128.415995946502,38.09324355399909
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1456.31678217,35942.3574785,128.40166771615202,38.091335064283655
1,2,3,77,2,6,B,18,J12377,NMM-26B,,,혼효림,침활혼효림,중경목,6영급,중,임분고 17m 이상 19m미만,935.644612726,19886.9122904,128.40439055298538,38.09958705895211
1,2,3,77,2,6,B,18,J12377,NMM-26B,2023,,혼효림,침활혼효림,중경목,6영급,중,임분고 17m 이상 19m미만,1132.74411924,30183.0604417,128.41079679901293,38.0917589382691
1,2,3,77,2,6,C,16,J12377,NMM-26C,2019,,혼효림,침활혼효림,중경목,6영급,밀,임분고 15m 이상 17m미만,1018.41901802,11094.5410337,128.4131270792194,38.09399105860155
1,2,3,77,2,6,C,16,J12377,NMM-26C,,,혼효림,침활혼효림,중경목,6영급,밀,임분고 15m 이상 17m미만,549.54544764,12227.8315434,128.40846785960437,38.09923254494046
1,2,3,77,2,7,C,16,J12377,NMM-27C,2019,,혼효림,침활혼효림,중경목,7영급,밀,임분고 15m 이상 17m미만,1692.32461482,73917.1063745,128.41295235082862,38.098206806836075
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,652.904217555,6493.29383452,128.41322681418083,38.09075402965483
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,1126.97804886,13253.6595301,128.41224304859924,38.090838694282404
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,344.126601317,5460.99473831,128.40979390521707,38.096333190523104
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,419.38078372,4171.15604518,128.40900865343994,38.09733726818176
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,982.390408035,11268.4225574,128.4082191994921,38.098159561336054
1,1,1,16,3,9,A,00,J11116,AAH-39A,2025,,침엽수림,전나무,대경목,9영급,소,임분고 1m 미만,718.196105747,13159.615445,128.42493303905576,38.09431232785089
1,1,1,16,3,9,A,00,J11116,AAH-39A,2025,,침엽수림,전나무,대경목,9영급,소,임분고 1m 미만,1022.8035926,26776.7307869,128.41987117134892,38.09839941483025
1,1,1,16,3,9,B,30,J11116,AAH-39B,2025,,침엽수림,전나무,대경목,9영급,중,임분고 29m 이상 31m미만,1042.55338584,13206.8840716,128.4232631554978,38.098015243551
1,2,1,11,1,4,B,12,J12111,NPD-14B,2019,,침엽수림,소나무,소경목,4영급,중,임분고 11m 이상 13m미만,594.830697125,8472.74852167,128.4243030297105,38.098220199100254
1,2,1,11,1,4,B,12,J12111,NPD-14B,2019,,침엽수림,소나무,소경목,4영급,중,임분고 11m 이상 13m미만,978.939963622,14645.9323286,128.42231474459203,38.09951099693888
1,2,1,11,2,4,B,14,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 13m 이상 15m미만,710.500653835,16784.9071572,128.42123593338044,38.0932526429267
1,2,1,11,2,4,B,14,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 13m 이상 15m미만,2123.79220184,35757.0262994,128.42409661858562,38.095836256060316
1,2,1,11,2,4,B,14,J12111,NPD-24B,2019,,침엽수림,소나무,중경목,4영급,중,임분고 13m 이상 15m미만,1470.07741807,32393.5705759,128.42010854717327,38.095953421609785
1,2,1,11,2,4,B,14,J12111,NPD-24B,2024,,침엽수림,소나무,중경목,4영급,중,임분고 13m 이상 15m미만,491.87922725,5226.07075983,128.41811380658305,38.09312412814028
1,2,2,30,1,3,B,12,J12230,NEB-13B,2019,,활엽수림,기타활엽수,소경목,3영급,중,임분고 11m 이상 13m미만,802.062264553,23903.6023962,128.41806137084623,38.09408584814894
1,2,2,30,1,3,B,12,J12230,NEB-13B,2024,,활엽수림,기타활엽수,소경목,3영급,중,임분고 11m 이상 13m미만,1382.10021862,37948.4321706,128.4189486108872,38.09020484419764
1,2,2,30,1,3,C,12,J12230,NEB-13C,2023,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,522.776669794,18519.0432985,128.42438922555385,38.08998178243219
1,2,2,30,2,4,C,14,J12230,NEB-24C,2024,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,2621.45516496,88346.8286375,128.4203454088379,38.09114821916601
1,2,2,30,2,6,B,16,J12230,NEB-26B,,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,305.880854916,2654.69018853,128.40812998854472,38.099821002012895
1,2,2,30,2,7,B,14,J12230,NEB-27B,,,활엽수림,기타활엽수,중경목,7영급,중,임분고 13m 이상 15m미만,1198.57554822,31806.0089581,128.42460889261233,38.09402365501408
1,2,2,30,2,7,B,14,J12230,NEB-27B,2015,,활엽수림,기타활엽수,중경목,7영급,중,임분고 13m 이상 15m미만,1590.69200161,35181.9375878,128.424786390666,38.0961927028236
1,2,2,30,2,7,C,14,J12230,NEB-27C,2019,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 13m 이상 15m미만,2639.86375078,73599.7576714,128.42389835140725,38.09931806600655
1,2,2,30,2,7,C,14,J12230,NEB-27C,2023,,활엽수림,기타활엽수,중경목,7영급,밀,임분고 13m 이상 15m미만,1994.49799699,59993.662575,128.41952362363796,38.09758397597565
1,2,2,30,3,6,B,14,J12230,NEB-36B,2024,,활엽수림,기타활엽수,대경목,6영급,중,임분고 13m 이상 15m미만,928.651905523,29106.3382024,128.42486511312777,38.09819330084102
1,2,2,32,1,4,C,16,J12232,NQM-14C,,,활엽수림,신갈나무,소경목,4영급,밀,임분고 15m 이상 17m미만,952.967428648,16008.0647224,128.42478176751993,38.09924286275765
1,2,2,32,2,5,B,14,J12232,NQM-25B,2019,,활엽수림,신갈나무,중경목,5영급,중,임분고 13m 이상 15m미만,2271.95218903,36887.1554307,128.42347204549782,38.09458154530776
1,2,2,32,2,7,C,16,J12232,NQM-27C,2019,,활엽수림,신갈나무,중경목,7영급,밀,임분고 15m 이상 17m미만,751.629902312,20789.7391953,128.42402715213314,38.09143851460428
1,2,2,34,1,2,B,10,J12234,NQQ-12B,2019,,활엽수림,기타참나무류,소경목,2영급,중,임분고 9m 이상 11m미만,1058.61932265,19047.4625169,128.4157288593347,38.09477331663276
1,2,2,34,2,5,B,16,J12234,NQQ-25B,,,활엽수림,기타참나무류,중경목,5영급,중,임분고 15m 이상 17m미만,1828.98306691,82905.2703582,128.417914519698,38.09692229524052
1,2,2,34,2,6,C,16,J12234,NQQ-26C,,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 15m 이상 17m미만,1257.67902354,18406.6471617,128.42383287822366,38.09761283983647
1,2,2,34,2,6,C,16,J12234,NQQ-26C,2019,,활엽수림,기타참나무류,중경목,6영급,밀,임분고 15m 이상 17m미만,1583.36697724,43365.305963,128.40694514794578,38.09955175085869
1,2,2,34,2,7,C,18,J12234,NQQ-27C,,,활엽수림,기타참나무류,중경목,7영급,밀,임분고 17m 이상 19m미만,1666.58548143,50198.3958502,128.4216717507241,38.09892402458382
1,2,3,77,1,2,B,10,J12377,NMM-12B,2025,,혼효림,침활혼효림,소경목,2영급,중,임분고 9m 이상 11m미만,1054.09147951,25514.5373572,128.41739387191276,38.090266125585096
1,2,3,77,1,2,B,10,J12377,NMM-12B,2019,,혼효림,침활혼효림,소경목,2영급,중,임분고 9m 이상 11m미만,981.016618868,26525.627646,128.41459615147184,38.09510014043463
1,2,3,77,1,3,C,12,J12377,NMM-13C,2019,,혼효림,침활혼효림,소경목,3영급,밀,임분고 11m 이상 13m미만,1222.6950978,38119.2819541,128.4185450406292,38.09501878721449
1,2,3,77,2,4,C,14,J12377,NMM-24C,2024,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,470.194604217,7613.1515516,128.4220773309674,38.08986996964728
1,2,3,77,2,7,B,18,J12377,NMM-27B,,,혼효림,침활혼효림,중경목,7영급,중,임분고 17m 이상 19m미만,890.756517354,23345.1378541,128.42244456397873,38.09727374808481
1,2,3,77,2,7,C,16,J12377,NMM-27C,,,혼효림,침활혼효림,중경목,7영급,밀,임분고 15m 이상 17m미만,1545.62442304,51648.4761266,128.41565620360157,38.098133014489484
1,2,3,77,2,7,C,16,J12377,NMM-27C,2024,,혼효림,침활혼효림,중경목,7영급,밀,임분고 15m 이상 17m미만,2205.52077254,76388.2489691,128.4216067915579,38.09306088822782
1,2,3,77,3,8,C,18,J12377,NMM-38C,2015,,혼효림,침활혼효림,대경목,8영급,밀,임분고 17m 이상 19m미만,903.402122822,31457.5455061,128.41881666128774,38.09963524175306
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,4274.54093281,59212.4442326,128.41908960729745,38.09226597881147
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,965.826300597,14667.8332859,128.41668628192573,38.09489592076557
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,150.909665833,1242.90107983,128.4237428949511,38.09624165671862
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,191.527243391,1261.90074389,128.42375532503462,38.09844293401868
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,420.669959076,4165.24835673,128.40550095009914,38.09951074320785
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,644.998454962,4725.93415314,128.40906781290477,38.099699248563965
2,0,0,82,,,,,J20086,RR,2025,,무립목지/비산림,제지,,,,,9520.48797788,140122.745134,128.42142842205448,38.096806025280785
1,1,1,13,2,5,C,20,J11113,ALL-25C,2024,수고측정불가지역,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,759.13497593,9224.71209704,128.435627344354,38.08516311455872
1,1,1,16,3,9,A,00,J11116,AAH-39A,2025,,침엽수림,전나무,대경목,9영급,소,임분고 1m 미만,532.308263203,10909.7689496,128.42547527632175,38.07525400129778
1,1,1,16,3,9,B,30,J11116,AAH-39B,2025,,침엽수림,전나무,대경목,9영급,중,임분고 29m 이상 31m미만,572.692263502,12755.9745577,128.4252250513861,38.08289317116673
1,1,2,43,2,4,C,14,J11243,AJR-24C,2025,수고측정불가지역,활엽수림,호두나무,중경목,4영급,밀,임분고 13m 이상 15m미만,1292.94140031,29579.7021585,128.43651723358118,38.0857499553876
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,541.974019555,8658.18051827,128.43045473280586,38.077632364310524
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,1080.99062648,16416.9357966,128.42844079786437,38.07916876384532
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,559.225208421,6279.34146569,128.43549261922766,38.07981555631653
1,2,1,11,2,5,B,14,J12111,NPD-25B,2020,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,1395.19434344,23943.8416074,128.43343338916227,38.079364338044215
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,1021.66587651,22511.6057384,128.4314034133167,38.08185248102029
1,2,1,11,2,5,B,14,J12111,NPD-25B,2025,수고측정불가지역,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,1491.0154549,24690.4335594,128.43780336608373,38.08137455256649
1,2,1,11,3,6,A,14,J12111,NPD-36A,2020,수고측정불가지역,침엽수림,소나무,대경목,6영급,소,임분고 13m 이상 15m미만,473.605197423,4935.36827392,128.42605645772286,38.075744475940695
1,2,1,11,3,6,B,16,J12111,NPD-36B,2019,,침엽수림,소나무,대경목,6영급,중,임분고 15m 이상 17m미만,447.502477203,5783.49875247,128.43746397170983,38.07509242412904
1,2,1,11,3,6,B,16,J12111,NPD-36B,2019,수고측정불가지역,침엽수림,소나무,대경목,6영급,중,임분고 15m 이상 17m미만,1455.2907467,42157.1374261,128.44523734951065,38.079892750134
1,2,1,11,3,6,C,16,J12111,NPD-36C,2020,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1976.50815792,38908.9644234,128.43652307229033,38.07633228001216
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,수고측정불가지역,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,651.598474315,10045.1529241,128.43164907002677,38.07545692533499
1,2,1,11,3,6,C,16,J12111,NPD-36C,2024,수고측정불가지역,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,2455.13476735,54035.9874341,128.4449574144577,38.07697858108318
1,2,1,11,3,6,C,16,J12111,NPD-36C,2020,수고측정불가지역,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,956.543886371,36329.0696457,128.4463997899006,38.07907552825166
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,수고측정불가지역,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1531.80715062,33993.3225242,128.44302054013664,38.07994995058624
1,2,1,11,3,6,C,16,J12111,NPD-36C,2025,수고측정불가지역,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,2795.94863849,67295.2172521,128.44074882494007,38.07864297364825
1,2,1,11,3,8,B,14,J12111,NPD-38B,2015,수고측정불가지역,침엽수림,소나무,대경목,8영급,중,임분고 13m 이상 15m미만,148.611386007,1317.34445293,128.4292894559876,38.08507632624479
1,2,1,11,3,8,B,14,J12111,NPD-38B,2019,수고측정불가지역,침엽수림,소나무,대경목,8영급,중,임분고 13m 이상 15m미만,3124.51726899,50432.8484789,128.42914812125022,38.08445162731059
1,2,2,30,1,2,B,10,J12230,NEB-12B,2020,수고측정불가지역,활엽수림,기타활엽수,소경목,2영급,중,임분고 9m 이상 11m미만,672.93296889,9743.74885321,128.43784849659747,38.08425900304307
1,2,2,30,2,4,B,14,J12230,NEB-24B,2019,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,443.62612938,9117.76337332,128.439656390875,38.07523617558509
1,2,2,30,2,4,B,14,J12230,NEB-24B,2019,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,4204.30559259,120115.353249,128.43259744404148,38.07600928758664
1,2,2,30,2,4,B,14,J12230,NEB-24B,2025,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,4998.56759463,182170.096831,128.4271778623606,38.086189397701695
1,2,2,30,2,4,B,14,J12230,NEB-24B,2019,수고측정불가지역,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,715.06125851,12828.1686036,128.4309536933891,38.08856438532788
1,2,2,30,2,4,C,14,J12230,NEB-24C,2019,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,3720.94590954,130662.681005,128.44548985857526,38.076064417865865
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,수고측정불가지역,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,420.928547474,4047.24490325,128.42828239860023,38.08824740683653
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,수고측정불가지역,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,1162.25371415,37070.3198227,128.4300474813988,38.08793764689452
